1,0.15946626663208008
2,0.11360859870910645
3,0.12210869789123535
4,0.12704014778137207
5,0.16879510879516602
6,0.11675667762756348
7,0.1141059398651123
8,0.1196894645690918
9,0.16375088691711426
10,0.12285327911376953
11,0.12384343147277832
12,0.11848163604736328
13,0.13045358657836914
14,0.21408486366271973
15,0.12369704246520996
16,0.13554000854492188
17,0.14091992378234863
18,0.1480553150177002
19,0.14742517471313477
20,0.17516684532165527
21,0.16343021392822266
22,0.15628933906555176
23,0.16866588592529297
24,0.166337251663208
25,0.18016695976257324
26,0.14028716087341309
27,0.12956571578979492
28,0.13278460502624512
29,0.133941650390625
30,0.1268618106842041
31,0.20581269264221191
32,0.14620041847229004
33,0.12934517860412598
34,0.11823344230651855
35,0.14282631874084473
36,0.14197039604187012
37,0.13167643547058105
38,0.12398338317871094
39,0.21021723747253418
40,0.11411333084106445
41,0.10808873176574707
42,0.10875511169433594
43,0.12729907035827637
44,0.14753317832946777
45,0.11881041526794434
46,0.12706398963928223
47,0.11376571655273438
48,0.12320327758789062
49,0.12101292610168457
50,0.11055231094360352
51,0.11134600639343262
52,0.1293485164642334
53,0.11816048622131348
54,0.11866450309753418
55,0.12413430213928223
56,0.13254499435424805
57,0.11735415458679199
58,0.11941409111022949
59,0.2094876766204834
60,0.12980127334594727
61,0.1285247802734375
62,0.12166333198547363
63,6550.556014537811
64,0.1395730972290039
65,0.1037297248840332
66,0.10531949996948242
67,0.10135102272033691
68,0.10906624794006348
69,0.10288500785827637
70,0.10434317588806152
71,0.10329222679138184
72,0.10373950004577637
73,0.10627555847167969
74,0.10518622398376465
75,0.10220789909362793
76,3465.945681810379
77,4922.034242391586
78,3482.7283153533936
79,2198.5438618659973
80,4605.737855195999
81,0.17439770698547363
82,0.12320899963378906
83,0.1242532730102539
84,0.12697529792785645
85,0.150587797164917
86,0.12105655670166016
87,0.1256856918334961
88,0.13569235801696777
89,0.13966155052185059
90,0.1347789764404297
91,0.13215970993041992
92,0.12698006629943848
93,0.12410235404968262
94,0.2324814796447754
95,0.12831783294677734
96,0.12180948257446289
97,1094.2176489830017
98,391.16920161247253
99,53.979320764541626
100,0.11484932899475098
101,59.639201641082764
102,0.11013388633728027
103,0.11133551597595215
104,0.11555266380310059
105,0.2218635082244873
106,0.12575936317443848
107,0.13778352737426758
108,0.1188497543334961
109,833.1500906944275
110,420.989217042923
111,178.68021535873413
112,0.13934016227722168
113,48.129639863967896
114,0.114044189453125
115,0.11981415748596191
