,Runtime,Precision,Recall,Constraint
0,145.679,1.0,1.0,"(∃ container ∈ start: (∃ length_field ∈ start: (Length(container) <= StrToInt(length_field))) ∧ ∃ elem ∈ start: (elem == ""sqrt""))"
1,32.861,1.0,1.0,"(∃ elem_xy ∈ start: (inside(elem_xy, start)) ∧ ∃ elem ∈ start: (elem == ""sqrt""))"
