1,0.09752678871154785
2,0.0823678970336914
3,0.05864524841308594
4,0.05716824531555176
5,0.06688857078552246
6,0.05738353729248047
7,0.0557706356048584
8,0.056835174560546875
9,0.0565037727355957
10,0.058342695236206055
11,0.061565399169921875
12,0.06925392150878906
13,0.0648508071899414
14,32.07584476470947
15,78.35887479782104
16,250.28479099273682
17,193.1845097541809
18,175.0409290790558
19,36.78326392173767
20,143.68152832984924
21,178.6063175201416
22,160.41648602485657
23,0.07474803924560547
24,0.06436371803283691
25,0.05822014808654785
26,21.849783897399902
27,0.06373190879821777
28,0.0595552921295166
29,0.05836176872253418
30,17.419506072998047
31,0.06319189071655273
32,0.06483793258666992
33,0.06646990776062012
34,28.414488077163696
35,0.06148052215576172
36,0.0678713321685791
37,0.06423807144165039
38,37.650208950042725
